order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
3396210655,52075070,2023-10-24 02:12:18,2023-10-24 02:28:18,2023-10-24 02:25:18,On Time,3220.8,UPI,46263,73
3000018472,24104630,2024-08-18 05:31:01,2024-08-18 05:48:01,2024-08-18 05:49:01,On Time,995.98,Card,63482,8855
7166339556,6319646,2024-06-22 07:50:15,2024-06-22 08:08:15,2024-06-22 08:06:15,On Time,1441.75,Cash,79368,543
2194351161,22800586,2023-05-09 11:41:54,2023-05-09 11:53:54,2023-05-09 11:51:54,On Time,1104.78,Cash,55557,7824
3224986973,66761643,2024-02-16 07:42:13,2024-02-16 07:57:13,2024-02-16 07:58:13,On Time,3040.52,Wallet,24389,813
6882280967,14472401,2023-09-15 15:55:38,2023-09-15 16:09:38,2023-09-15 16:11:38,On Time,532.57,Card,56116,759
8556188247,46623192,2023-10-05 18:10:58,2023-10-05 18:23:58,2023-10-05 18:21:58,On Time,618.09,Card,41435,4376
5236345617,61851054,2023-09-28 01:47:50,2023-09-28 01:57:50,2023-09-28 01:57:50,On Time,1760.51,Cash,34945,6664
5153146875,31156674,2023-06-06 08:29:54,2023-06-06 08:48:54,2023-06-06 08:57:54,Slightly Delayed,2435.01,Wallet,65057,4342
2011151353,67908555,2024-05-15 03:44:23,2024-05-15 03:54:23,2024-05-15 03:51:23,On Time,2920.78,UPI,53602,399
9880145668,39317905,2024-02-28 16:49:31,2024-02-28 17:08:31,2024-02-28 17:21:31,Slightly Delayed,183.76,UPI,94777,4181
2724264210,98687927,2024-10-24 16:22:22,2024-10-24 16:35:22,2024-10-24 16:48:22,Slightly Delayed,1784.61,Wallet,6735,6773
871734663,93321933,2024-06-03 01:50:59,2024-06-03 02:10:59,2024-06-03 02:22:59,Slightly Delayed,4708.18,Wallet,57171,9673
3883638432,6245778,2023-07-26 03:44:48,2023-07-26 03:54:48,2023-07-26 04:20:48,Significantly Delayed,1183.46,UPI,42306,8865
1282422181,188838,2024-02-19 14:40:22,2024-02-19 14:52:22,2024-02-19 14:59:22,Slightly Delayed,1116.88,UPI,1443,9970
4500802008,41164215,2024-06-17 05:46:01,2024-06-17 06:03:01,2024-06-17 06:06:01,On Time,3437.39,Cash,74327,5152
8209715885,17597449,2023-05-25 15:23:42,2023-05-25 15:40:42,2023-05-25 15:41:42,On Time,3093.76,Card,94880,6096
9391482926,56352626,2023-09-12 03:03:03,2023-09-12 03:18:03,2023-09-12 03:27:03,Slightly Delayed,1367.96,Cash,36274,9151
7217765772,5238055,2024-07-05 14:03:12,2024-07-05 14:22:12,2024-07-05 14:25:12,On Time,1673.94,Wallet,12036,3866
7848556658,97191387,2024-04-27 11:27:23,2024-04-27 11:41:23,2024-04-27 11:38:23,On Time,4917.07,UPI,34490,1924
9000851345,81822494,2024-03-10 16:58:45,2024-03-10 17:11:45,2024-03-10 17:16:45,On Time,1403.83,Cash,86432,8857
3019634875,58170168,2024-10-29 19:38:02,2024-10-29 19:54:02,2024-10-29 19:53:02,On Time,2475.72,UPI,76065,3385
7013612817,22036818,2023-09-09 08:10:47,2023-09-09 08:28:47,2023-09-09 08:54:47,Significantly Delayed,3498.93,Cash,74574,9892
59461109,67708491,2023-05-06 13:44:41,2023-05-06 13:55:41,2023-05-06 13:55:41,On Time,2017.98,UPI,48662,5800
740245864,45659330,2023-05-18 10:58:35,2023-05-18 11:12:35,2023-05-18 11:11:35,On Time,3424.25,Card,17264,7006
8432648823,69364309,2023-05-19 07:31:48,2023-05-19 07:42:48,2023-05-19 07:45:48,On Time,3956.33,Card,91242,1938
5863164527,38671747,2023-11-13 17:50:55,2023-11-13 18:08:55,2023-11-13 18:16:55,Slightly Delayed,2786.32,Wallet,26359,5908
8615999186,96001315,2024-09-08 20:23:37,2024-09-08 20:34:37,2024-09-08 20:35:37,On Time,2559.47,Cash,77204,5925
1743268828,53332493,2024-05-02 18:06:34,2024-05-02 18:24:34,2024-05-02 18:29:34,On Time,332.84,Wallet,78986,959
5475369740,49433260,2024-05-12 05:49:07,2024-05-12 06:03:07,2024-05-12 06:04:07,On Time,838.01,Wallet,16243,9184
6520584496,67215939,2023-10-24 05:26:59,2023-10-24 05:46:59,2023-10-24 06:03:59,Significantly Delayed,5289.56,Card,79790,1697
3854394048,89531595,2023-10-15 20:31:09,2023-10-15 20:44:09,2023-10-15 20:40:09,On Time,2081.91,Wallet,83316,3107
4105779656,58644651,2024-04-02 17:11:26,2024-04-02 17:24:26,2024-04-02 17:28:26,On Time,1232.77,Card,41188,8329
5960266785,97419742,2023-11-21 05:59:29,2023-11-21 06:18:29,2023-11-21 06:15:29,On Time,3443.16,Wallet,88310,5546
7380998329,96989204,2023-07-29 21:02:03,2023-07-29 21:16:03,2023-07-29 21:16:03,On Time,2068.22,Wallet,14278,3963
460625201,26716400,2024-05-17 02:28:25,2024-05-17 02:46:25,2024-05-17 02:44:25,On Time,3070.55,UPI,34818,6314
5442705208,38420886,2024-08-27 03:15:33,2024-08-27 03:32:33,2024-08-27 03:27:33,On Time,1639.8,Cash,53708,3642
643302284,24153726,2024-05-30 22:57:11,2024-05-30 23:14:11,2024-05-30 23:25:11,Slightly Delayed,2883.95,UPI,92172,5863
6141016209,20469626,2024-04-13 18:07:18,2024-04-13 18:25:18,2024-04-13 18:25:18,On Time,2161.37,Cash,66040,9283
4058658914,96001315,2024-02-09 09:28:42,2024-02-09 09:48:42,2024-02-09 09:48:42,On Time,2294.77,Cash,15833,2679
4731454539,62419778,2024-01-05 06:57:10,2024-01-05 07:09:10,2024-01-05 07:09:10,On Time,1777.65,Card,57976,4463
148408710,60565603,2024-01-01 01:57:47,2024-01-01 02:13:47,2024-01-01 02:17:47,On Time,423.56,Wallet,15102,6403
3263142674,12455156,2024-01-30 08:20:13,2024-01-30 08:30:13,2024-01-30 08:31:13,On Time,229.38,Card,63585,8822
9591201821,38478423,2023-11-12 20:19:56,2023-11-12 20:39:56,2023-11-12 20:52:56,Slightly Delayed,1072.81,Card,87917,8617
2227944524,93938425,2023-06-07 08:48:45,2023-06-07 09:02:45,2023-06-07 09:06:45,On Time,1805.43,Card,30179,8339
2307375554,95768401,2024-01-31 15:32:00,2024-01-31 15:49:00,2024-01-31 16:01:00,Slightly Delayed,1267.61,UPI,73572,1653
8521887524,5961261,2024-04-13 14:08:15,2024-04-13 14:21:15,2024-04-13 14:34:15,Slightly Delayed,2256.06,Wallet,77426,1585
3298709387,22321208,2023-07-01 06:00:58,2023-07-01 06:19:58,2023-07-01 06:24:58,On Time,3170.94,Card,86131,8715
8608686211,29689766,2023-07-27 05:09:13,2023-07-27 05:21:13,2023-07-27 05:32:13,Slightly Delayed,1083.76,Cash,95050,1761
5125482761,89531595,2023-05-28 07:20:31,2023-05-28 07:30:31,2023-05-28 07:40:31,Slightly Delayed,2442.59,UPI,85795,7584
7388146343,78806824,2023-09-24 11:44:47,2023-09-24 11:58:47,2023-09-24 12:11:47,Slightly Delayed,2748.69,Wallet,94498,5069
7064723322,19259955,2023-10-15 11:44:30,2023-10-15 12:03:30,2023-10-15 12:20:30,Significantly Delayed,2618.64,Cash,94412,485
1766291529,74682740,2024-07-12 18:52:29,2024-07-12 19:12:29,2024-07-12 19:27:29,Slightly Delayed,4787.26,UPI,27514,6409
8183491568,85074810,2023-09-15 13:51:46,2023-09-15 14:05:46,2023-09-15 14:17:46,Slightly Delayed,280.35,UPI,48175,8725
6419111681,19216141,2024-01-24 10:55:37,2024-01-24 11:08:37,2024-01-24 11:08:37,On Time,965.3,Wallet,66008,118
9193945481,28277304,2024-08-22 19:41:10,2024-08-22 20:00:10,2024-08-22 20:06:10,Slightly Delayed,1350.28,Card,44100,1313
3937750618,46504355,2023-08-26 10:11:23,2023-08-26 10:30:23,2023-08-26 10:30:23,On Time,2894.09,Cash,76499,9651
2056682923,18940384,2024-05-27 19:41:13,2024-05-27 19:59:13,2024-05-27 20:11:13,Slightly Delayed,2549.18,Cash,32053,2611
7229998672,41194825,2023-09-10 20:59:23,2023-09-10 21:17:23,2023-09-10 21:31:23,Slightly Delayed,2884.57,Card,32978,1448
7028582657,36578947,2024-11-01 13:48:41,2024-11-01 14:03:41,2024-11-01 14:13:41,Slightly Delayed,820.99,Wallet,88805,2563
1732091066,93018527,2024-05-12 10:04:49,2024-05-12 10:17:49,2024-05-12 10:14:49,On Time,217.5,Wallet,91109,1395
9389363975,35302195,2024-01-08 05:39:17,2024-01-08 05:51:17,2024-01-08 06:14:17,Significantly Delayed,1719.21,Card,56285,7434
9477050930,1449273,2023-09-01 00:03:51,2023-09-01 00:18:51,2023-09-01 00:21:51,On Time,1904.93,Card,29995,5914
6808771388,88739922,2024-04-29 17:49:09,2024-04-29 18:07:09,2024-04-29 18:08:09,On Time,2555.89,Wallet,8970,5100
7616458551,86294036,2023-05-05 09:21:14,2023-05-05 09:31:14,2023-05-05 09:44:14,Slightly Delayed,1534.27,Card,92475,3552
2784959025,59207798,2023-04-07 02:30:48,2023-04-07 02:46:48,2023-04-07 02:49:48,On Time,4477.39,Card,86825,3392
2716611235,85626346,2024-02-19 06:09:33,2024-02-19 06:29:33,2024-02-19 06:30:33,On Time,2442.24,UPI,66366,6048
3797871396,5712468,2023-12-19 02:07:29,2023-12-19 02:26:29,2023-12-19 02:31:29,On Time,2792.89,UPI,59554,9116
5895445193,39093069,2023-09-18 20:11:21,2023-09-18 20:29:21,2023-09-18 20:36:21,Slightly Delayed,1401.58,Wallet,40476,141
5281640953,65396354,2024-05-19 19:05:42,2024-05-19 19:19:42,2024-05-19 19:20:42,On Time,166.42,Wallet,76660,7665
9006387145,61226563,2023-07-16 09:59:48,2023-07-16 10:10:48,2023-07-16 10:19:48,Slightly Delayed,4408.49,UPI,32558,5827
2015702046,46828932,2023-05-17 06:52:38,2023-05-17 07:11:38,2023-05-17 07:25:38,Slightly Delayed,1517.0,UPI,63937,3940
9260334793,15487049,2024-07-10 06:45:25,2024-07-10 06:56:25,2024-07-10 06:59:25,On Time,2371.67,Wallet,38060,534
5912752928,29562254,2023-12-20 18:21:00,2023-12-20 18:31:00,2023-12-20 18:30:00,On Time,2865.64,Wallet,26396,9782
7691723645,93675757,2024-08-04 13:29:48,2024-08-04 13:42:48,2024-08-04 13:45:48,On Time,2681.87,Cash,28979,8799
9166904790,57674875,2024-01-19 19:01:10,2024-01-19 19:15:10,2024-01-19 19:13:10,On Time,2523.87,Wallet,37462,7580
1668797251,27698051,2023-05-18 00:30:10,2023-05-18 00:44:10,2023-05-18 00:49:10,On Time,1926.44,Card,14539,8469
3350348511,2442235,2023-10-05 05:12:12,2023-10-05 05:23:12,2023-10-05 05:18:12,On Time,816.38,Cash,64424,7638
2475154947,13760839,2024-01-14 11:00:14,2024-01-14 11:12:14,2024-01-14 11:19:14,Slightly Delayed,2982.06,Cash,5307,7518
1348544692,72489544,2024-04-15 17:01:06,2024-04-15 17:14:06,2024-04-15 17:20:06,Slightly Delayed,2488.09,Cash,36408,3713
6770208707,8241122,2024-05-01 22:08:36,2024-05-01 22:21:36,2024-05-01 22:19:36,On Time,3610.34,Cash,86742,2297
9500356395,99729547,2024-10-29 01:18:06,2024-10-29 01:35:06,2024-10-29 01:36:06,On Time,729.04,Wallet,1348,290
6280233997,1507408,2023-08-23 20:29:30,2023-08-23 20:43:30,2023-08-23 20:38:30,On Time,898.19,Card,52738,5885
935645101,63368244,2023-09-27 02:26:38,2023-09-27 02:44:38,2023-09-27 03:14:38,Significantly Delayed,2584.5,UPI,22930,1225
3492077995,97466783,2023-06-23 23:55:59,2023-06-24 00:05:59,2023-06-24 00:01:59,On Time,2128.53,Wallet,11413,3854
6971044672,68985290,2024-03-21 16:06:32,2024-03-21 16:18:32,2024-03-21 16:30:32,Slightly Delayed,2352.04,Cash,4558,7286
9417710958,75892474,2023-09-20 15:55:11,2023-09-20 16:05:11,2023-09-20 16:01:11,On Time,1297.95,Wallet,8300,60
114851727,46875863,2024-10-04 03:16:47,2024-10-04 03:26:47,2024-10-04 03:25:47,On Time,1944.29,Wallet,8766,1875
7521503340,65660660,2024-05-30 06:58:58,2024-05-30 07:18:58,2024-05-30 07:15:58,On Time,1596.34,Wallet,38651,4346
7709878408,90745023,2023-08-09 17:53:59,2023-08-09 18:05:59,2023-08-09 18:07:59,On Time,1449.45,Cash,24294,7579
7941755463,19705695,2024-09-30 09:35:04,2024-09-30 09:51:04,2024-09-30 09:54:04,On Time,556.76,Wallet,821,8249
4540271027,23126356,2024-05-14 03:55:16,2024-05-14 04:10:16,2024-05-14 04:12:16,On Time,2499.3,Cash,7176,1564
8022168472,70230254,2024-02-20 22:33:43,2024-02-20 22:52:43,2024-02-20 23:00:43,Slightly Delayed,2966.15,Cash,42469,5909
3808358945,78014505,2023-08-26 03:06:53,2023-08-26 03:17:53,2023-08-26 03:26:53,Slightly Delayed,2926.42,Wallet,14986,2764
5112444865,45868300,2024-06-06 21:04:35,2024-06-06 21:24:35,2024-06-06 21:19:35,On Time,4296.62,Card,2692,6581
9965551056,33658749,2023-06-24 01:59:08,2023-06-24 02:19:08,2023-06-24 02:25:08,Slightly Delayed,947.95,UPI,98962,7136
7695708103,51119088,2024-05-16 15:41:47,2024-05-16 15:53:47,2024-05-16 15:54:47,On Time,1864.07,Cash,87812,1626
7022728237,21677923,2023-06-03 04:14:03,2023-06-03 04:29:03,2023-06-03 04:29:03,On Time,2066.42,Card,81122,4570
2062715135,13197985,2024-08-20 15:38:50,2024-08-20 15:51:50,2024-08-20 15:51:50,On Time,1107.38,Card,43272,7132
3287815959,73061709,2024-08-09 19:43:10,2024-08-09 19:54:10,2024-08-09 20:15:10,Significantly Delayed,2999.16,UPI,42829,2716
9015471552,23081177,2024-04-13 19:32:29,2024-04-13 19:46:29,2024-04-13 19:46:29,On Time,1434.89,UPI,72941,526
1595123446,30188374,2024-02-27 00:40:54,2024-02-27 00:53:54,2024-02-27 00:55:54,On Time,864.3,Cash,25599,8150
4888577440,35237846,2024-05-19 00:42:46,2024-05-19 01:02:46,2024-05-19 00:57:46,On Time,2010.17,Card,1050,5802
9039053330,82425179,2023-08-16 10:15:50,2023-08-16 10:26:50,2023-08-16 10:25:50,On Time,2077.55,UPI,93032,8513
3091360904,59252433,2024-06-16 04:26:49,2024-06-16 04:42:49,2024-06-16 04:42:49,On Time,1758.62,UPI,32085,102
6821938492,90346920,2023-09-06 16:46:35,2023-09-06 17:03:35,2023-09-06 17:04:35,On Time,2645.3,UPI,78087,8675
4553785640,94486311,2024-08-13 16:37:43,2024-08-13 16:49:43,2024-08-13 16:50:43,On Time,2646.91,UPI,48308,5627
4005611015,5763963,2024-03-29 23:52:07,2024-03-30 00:03:07,2024-03-30 00:17:07,Slightly Delayed,1543.49,UPI,10416,1497
8480910658,73799927,2023-08-28 20:19:24,2023-08-28 20:34:24,2023-08-28 20:39:24,On Time,728.73,Card,38062,4434
1922667245,66252737,2023-09-24 16:33:09,2023-09-24 16:43:09,2023-09-24 16:44:09,On Time,2382.03,UPI,44104,4663
379758677,54139038,2023-12-26 22:43:09,2023-12-26 22:55:09,2023-12-26 23:08:09,Slightly Delayed,1514.31,Card,53840,6636
4903380842,71229024,2024-06-03 05:27:05,2024-06-03 05:47:05,2024-06-03 05:53:05,Slightly Delayed,2029.84,Card,76089,6905
9244122658,1588560,2024-03-12 16:42:38,2024-03-12 16:52:38,2024-03-12 17:15:38,Significantly Delayed,4095.18,UPI,24492,9332
5054410467,49147776,2023-07-01 12:16:23,2023-07-01 12:27:23,2023-07-01 12:24:23,On Time,1031.51,UPI,48965,9030
9877212995,30065862,2024-05-04 01:18:51,2024-05-04 01:34:51,2024-05-04 01:29:51,On Time,1394.21,Card,52198,6829
8375236356,22974816,2023-09-22 18:45:02,2023-09-22 19:02:02,2023-09-22 19:06:02,On Time,3194.98,Card,8079,557
2652063230,24144240,2023-11-22 02:11:55,2023-11-22 02:31:55,2023-11-22 02:32:55,On Time,154.78,Card,55939,1784
7258243894,72797175,2024-07-14 23:08:25,2024-07-14 23:19:25,2024-07-14 23:18:25,On Time,1073.16,Card,15896,9247
5980648426,23982977,2023-12-15 03:26:00,2023-12-15 03:43:00,2023-12-15 03:59:00,Significantly Delayed,995.87,UPI,76780,3979
365104159,19581959,2023-11-27 04:56:51,2023-11-27 05:08:51,2023-11-27 05:27:51,Significantly Delayed,1770.48,Card,42058,5202
7038005775,49617531,2023-07-02 02:09:47,2023-07-02 02:19:47,2023-07-02 02:15:47,On Time,4684.11,Cash,77255,8520
1456792223,80875034,2024-08-13 21:18:36,2024-08-13 21:29:36,2024-08-13 21:24:36,On Time,154.53,UPI,9753,8756
6673964264,34526442,2024-10-18 05:43:01,2024-10-18 05:57:01,2024-10-18 05:58:01,On Time,4073.52,Wallet,33183,7039
5780280518,74230420,2024-08-23 22:34:52,2024-08-23 22:48:52,2024-08-23 22:51:52,On Time,4501.34,Card,82210,4303
6220137166,16485871,2023-12-09 22:09:35,2023-12-09 22:20:35,2023-12-09 22:35:35,Slightly Delayed,1135.56,Cash,307,9282
2615887425,18465047,2023-10-28 19:55:41,2023-10-28 20:05:41,2023-10-28 20:15:41,Slightly Delayed,1311.74,Cash,32500,8175
5610987488,85626346,2023-08-14 12:07:35,2023-08-14 12:18:35,2023-08-14 12:14:35,On Time,1825.29,Card,51046,9441
6038240765,48002829,2023-05-27 00:19:57,2023-05-27 00:30:57,2023-05-27 00:30:57,On Time,1312.62,Cash,66705,1431
5004974422,83660688,2023-07-03 18:13:28,2023-07-03 18:32:28,2023-07-03 18:31:28,On Time,1589.73,Card,85319,1361
2349863203,20310720,2023-12-20 21:03:38,2023-12-20 21:18:38,2023-12-20 21:22:38,On Time,2752.02,Cash,76889,5204
9487956261,62600289,2023-07-25 07:28:56,2023-07-25 07:44:56,2023-07-25 07:54:56,Slightly Delayed,2858.7,Cash,23324,7714
7169945062,32830199,2023-06-14 02:25:15,2023-06-14 02:37:15,2023-06-14 02:40:15,On Time,3552.63,UPI,62218,7109
5393866026,13164195,2023-04-10 00:45:20,2023-04-10 00:56:20,2023-04-10 00:51:20,On Time,1608.96,Cash,23975,6010
7266772806,79942821,2024-09-06 23:10:12,2024-09-06 23:24:12,2024-09-06 23:28:12,On Time,1746.31,Card,19227,6023
2411227007,46875863,2024-06-09 14:40:18,2024-06-09 14:54:18,2024-06-09 14:57:18,On Time,1406.39,Wallet,63131,4672
960728650,34526570,2023-04-16 07:58:44,2023-04-16 08:09:44,2023-04-16 08:16:44,Slightly Delayed,426.72,UPI,42554,245
2326500581,24308515,2024-07-21 05:29:04,2024-07-21 05:49:04,2024-07-21 05:54:04,On Time,699.45,UPI,53100,6327
9489310879,42989999,2024-10-15 05:22:12,2024-10-15 05:36:12,2024-10-15 05:33:12,On Time,1479.13,UPI,13348,545
2341242955,8228843,2024-01-12 18:22:15,2024-01-12 18:41:15,2024-01-12 19:00:15,Significantly Delayed,3830.72,UPI,6285,296
1023485121,63310076,2024-02-11 17:16:30,2024-02-11 17:36:30,2024-02-11 17:38:30,On Time,2017.92,Cash,74337,5019
9742218709,83412446,2024-09-25 13:18:53,2024-09-25 13:28:53,2024-09-25 13:27:53,On Time,2931.03,Cash,4129,8354
9039933820,69219122,2023-12-09 15:07:56,2023-12-09 15:18:56,2023-12-09 15:17:56,On Time,2739.91,Card,11046,6194
1391881327,50557979,2024-07-01 21:17:49,2024-07-01 21:34:49,2024-07-01 21:38:49,On Time,1331.1,UPI,48329,4496
3360648053,2584499,2023-05-15 08:19:15,2023-05-15 08:38:15,2023-05-15 08:43:15,On Time,1278.25,Wallet,10234,2575
9758418980,69219122,2023-07-05 11:42:10,2023-07-05 11:58:10,2023-07-05 11:54:10,On Time,2212.5,Card,77182,6889
9859459525,67952740,2023-07-13 02:25:28,2023-07-13 02:44:28,2023-07-13 02:44:28,On Time,1720.18,Card,319,6296
6924226309,62526567,2024-09-27 03:45:48,2024-09-27 04:02:48,2024-09-27 04:13:48,Slightly Delayed,163.03,Cash,6964,3837
7672052920,20238921,2023-12-07 00:58:00,2023-12-07 01:11:00,2023-12-07 01:07:00,On Time,651.93,Wallet,30194,411
4597359399,57967753,2024-09-20 03:03:14,2024-09-20 03:14:14,2024-09-20 03:12:14,On Time,4536.47,UPI,5286,5685
665402174,51557673,2024-04-16 02:03:25,2024-04-16 02:20:25,2024-04-16 02:17:25,On Time,4360.12,Cash,77757,8025
3986082657,49152878,2024-02-17 12:37:53,2024-02-17 12:56:53,2024-02-17 12:55:53,On Time,2960.99,Wallet,55010,6770
4275746826,44410149,2024-03-05 10:45:46,2024-03-05 10:57:46,2024-03-05 10:54:46,On Time,1872.54,UPI,59737,1223
525864604,33651554,2024-03-24 21:04:29,2024-03-24 21:22:29,2024-03-24 21:24:29,On Time,5498.39,Cash,60733,1465
4473658819,376144,2023-12-05 00:25:25,2023-12-05 00:39:25,2023-12-05 00:35:25,On Time,941.19,Cash,14104,9592
8824559505,88553721,2024-08-14 13:46:11,2024-08-14 14:06:11,2024-08-14 14:03:11,On Time,2459.51,UPI,56907,8997
1824646473,51670882,2023-04-02 06:47:43,2023-04-02 07:02:43,2023-04-02 06:57:43,On Time,3568.61,Cash,88937,7750
776389097,10797688,2024-02-10 07:33:39,2024-02-10 07:50:39,2024-02-10 08:05:39,Slightly Delayed,2232.88,Cash,75111,6468
4908634706,88223261,2023-10-15 22:19:25,2023-10-15 22:36:25,2023-10-15 22:37:25,On Time,3086.11,Wallet,13171,9135
3516204561,64562786,2023-09-09 05:31:58,2023-09-09 05:48:58,2023-09-09 05:48:58,On Time,3338.89,Card,1455,2887
9510792757,625395,2023-11-04 05:02:14,2023-11-04 05:12:14,2023-11-04 05:12:14,On Time,1067.61,Cash,28724,4424
3504903228,31776996,2023-06-30 00:16:00,2023-06-30 00:26:00,2023-06-30 00:34:00,Slightly Delayed,3239.13,Card,90336,3144
3438202422,43860025,2023-10-08 15:49:10,2023-10-08 16:06:10,2023-10-08 16:33:10,Significantly Delayed,2921.39,UPI,94413,7813
3007616042,77869660,2024-07-14 07:20:08,2024-07-14 07:36:08,2024-07-14 07:58:08,Significantly Delayed,3455.69,UPI,42230,6767
4656199468,13581527,2023-10-29 19:29:19,2023-10-29 19:46:19,2023-10-29 20:16:19,Significantly Delayed,3086.0,UPI,68579,9118
6994560237,96109948,2024-07-03 11:16:07,2024-07-03 11:29:07,2024-07-03 11:27:07,On Time,2730.52,UPI,76628,9648
8442552565,12851610,2023-11-05 16:16:52,2023-11-05 16:31:52,2023-11-05 16:58:52,Significantly Delayed,1850.58,UPI,27187,6340
414299117,41008070,2023-07-28 06:31:14,2023-07-28 06:50:14,2023-07-28 06:50:14,On Time,2257.55,Cash,13455,3924
8146956033,44888581,2024-08-10 00:55:00,2024-08-10 01:07:00,2024-08-10 01:03:00,On Time,1465.27,Card,56350,8774
7919748594,75213636,2024-09-20 00:30:20,2024-09-20 00:47:20,2024-09-20 00:49:20,On Time,1908.42,Wallet,23133,8863
7834171020,52915166,2024-01-04 12:16:25,2024-01-04 12:36:25,2024-01-04 12:39:25,On Time,309.62,Card,97901,9046
3735968672,211163,2023-12-22 22:27:36,2023-12-22 22:43:36,2023-12-22 22:41:36,On Time,3555.45,UPI,57850,4579
3864051985,31776996,2024-04-06 02:54:19,2024-04-06 03:13:19,2024-04-06 03:41:19,Significantly Delayed,4519.31,Cash,95883,879
8299074079,59930550,2024-06-08 10:14:10,2024-06-08 10:25:10,2024-06-08 10:26:10,On Time,645.44,Cash,16269,6840
891333736,96853930,2023-09-24 20:13:03,2023-09-24 20:28:03,2023-09-24 20:57:03,Significantly Delayed,2152.26,Wallet,92557,1742
2874220576,99734256,2023-10-04 07:00:43,2023-10-04 07:13:43,2023-10-04 07:10:43,On Time,4341.21,Wallet,57749,7563
6375536946,94430842,2024-01-10 12:35:54,2024-01-10 12:51:54,2024-01-10 12:52:54,On Time,2163.71,UPI,94134,5825
1966054573,31389750,2023-05-09 11:57:58,2023-05-09 12:12:58,2023-05-09 12:38:58,Significantly Delayed,5121.92,UPI,87453,1054
1565942558,40858753,2024-08-04 14:20:41,2024-08-04 14:34:41,2024-08-04 14:34:41,On Time,2536.81,UPI,92722,6447
4624281313,11493380,2024-10-22 11:12:07,2024-10-22 11:27:07,2024-10-22 11:30:07,On Time,3736.79,Card,30435,2814
6884010758,22210238,2024-04-27 22:17:57,2024-04-27 22:36:57,2024-04-27 22:38:57,On Time,4982.72,Wallet,63064,7988
4351744653,9423628,2023-04-03 14:10:21,2023-04-03 14:26:21,2023-04-03 14:45:21,Significantly Delayed,3342.15,UPI,45994,6150
8698000932,43519553,2024-05-28 20:20:44,2024-05-28 20:33:44,2024-05-28 20:57:44,Significantly Delayed,1441.0,Card,22719,2282
3844380421,6344345,2023-10-19 12:46:22,2023-10-19 13:05:22,2023-10-19 13:01:22,On Time,1515.54,Wallet,52805,8571
7105842598,99707100,2023-08-24 14:49:37,2023-08-24 15:06:37,2023-08-24 15:01:37,On Time,5027.5,UPI,1898,1069
8993722297,69088723,2023-07-04 15:54:33,2023-07-04 16:14:33,2023-07-04 16:17:33,On Time,1914.81,Cash,53094,7896
2929439019,63858550,2023-10-28 17:21:14,2023-10-28 17:37:14,2023-10-28 17:35:14,On Time,377.8,Wallet,75818,4113
1661854320,79169760,2024-09-28 09:51:29,2024-09-28 10:11:29,2024-09-28 10:16:29,On Time,2680.38,UPI,19933,9324
3082165628,49617892,2023-05-02 21:32:37,2023-05-02 21:48:37,2023-05-02 21:44:37,On Time,3474.38,UPI,30186,8856
1745045814,88532418,2023-11-30 08:45:34,2023-11-30 09:04:34,2023-11-30 09:01:34,On Time,3143.65,Card,4796,2971
813387880,92455970,2023-07-08 11:31:53,2023-07-08 11:43:53,2023-07-08 11:42:53,On Time,3950.66,Wallet,92699,602
8189879400,66427343,2023-11-16 04:22:20,2023-11-16 04:33:20,2023-11-16 04:29:20,On Time,2078.87,Cash,89826,4806
8465045467,13604883,2024-05-01 05:32:15,2024-05-01 05:48:15,2024-05-01 05:46:15,On Time,1239.22,Wallet,34692,1065
9232350528,4055790,2023-10-03 08:17:06,2023-10-03 08:29:06,2023-10-03 08:28:06,On Time,894.54,Cash,22738,7604
1728666371,23126356,2024-05-12 12:29:32,2024-05-12 12:47:32,2024-05-12 13:10:32,Significantly Delayed,3258.36,Cash,77801,271
6131815766,65514005,2023-03-17 23:50:57,2023-03-18 00:05:57,2023-03-18 00:05:57,On Time,2043.07,Wallet,34359,5313
6438773635,67302239,2024-07-19 03:53:24,2024-07-19 04:07:24,2024-07-19 04:02:24,On Time,4912.61,UPI,188,3926
6912676966,29324437,2023-06-10 13:50:41,2023-06-10 14:06:41,2023-06-10 14:06:41,On Time,961.64,Wallet,15416,4021
2840314717,26432512,2023-06-27 23:33:21,2023-06-27 23:52:21,2023-06-27 23:51:21,On Time,1825.16,Wallet,56917,627
9508359721,3002538,2024-08-24 15:46:55,2024-08-24 15:57:55,2024-08-24 16:06:55,Slightly Delayed,746.29,UPI,85036,9954
2244679313,4458329,2024-08-05 06:57:07,2024-08-05 07:09:07,2024-08-05 07:13:07,On Time,127.16,Card,2273,2803
9407544177,66310963,2024-11-03 07:53:59,2024-11-03 08:03:59,2024-11-03 08:07:59,On Time,979.99,Card,59002,9387
2528398796,87889031,2023-04-06 23:42:43,2023-04-07 00:02:43,2023-04-07 00:13:43,Slightly Delayed,2625.78,Wallet,58075,3422
9464988762,13567338,2023-10-02 17:16:55,2023-10-02 17:29:55,2023-10-02 17:25:55,On Time,916.92,UPI,64401,8996
6373867899,66655397,2023-11-08 08:41:48,2023-11-08 08:52:48,2023-11-08 08:57:48,On Time,1064.83,Card,71865,5350
