Product ID,Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days)
4821,51,814,5,7,101,2024-04-21,2235,14
1308,88,998,16,12,55,2024-03-14,3627,2
9813,78,851,28,15,67,2024-07-24,1363,3
3127,61,773,26,8,74,2024-03-23,1683,1
7068,80,818,28,1,131,2024-02-14,1810,6
2983,35,248,18,0,125,2024-11-17,3316,10
5922,95,736,21,9,190,2024-11-23,4431,8
8341,26,281,15,17,111,2024-05-04,3793,7
7611,89,64,19,10,139,2024-07-02,2568,14
3438,42,372,17,4,18,2024-09-06,2257,11
6172,12,110,19,5,45,2024-09-27,2841,10
1819,75,49,29,10,26,2024-08-09,2243,9
1261,80,373,11,11,51,2024-01-12,3135,12
8078,72,39,17,7,10,2024-03-29,2647,3
4726,1,700,17,13,132,2024-05-25,2591,12
5471,59,10,3,1,160,2024-10-23,3561,7
2688,63,289,27,4,107,2024-06-26,3085,11
6408,97,35,5,8,194,2024-08-26,4426,1
3662,94,510,8,10,63,2024-05-23,2863,13
8201,61,375,8,6,135,2024-04-04,2811,2
5450,86,189,3,11,38,2024-08-09,2870,1
5898,14,668,11,12,182,2024-11-19,4762,5
6633,90,247,10,19,78,2024-02-12,2270,6
9633,80,229,17,15,75,2024-10-22,2157,14
2155,60,673,13,9,129,2024-11-29,4305,5
9378,94,416,18,6,104,2024-08-05,4366,13
4777,75,787,1,6,53,2024-06-08,2234,13
1318,24,192,21,16,168,2024-10-02,2108,2
8034,43,571,23,2,132,2024-02-06,1877,6
8622,38,735,6,17,33,2024-10-07,1258,3
5150,58,645,20,9,31,2024-07-18,3102,3
4277,44,10,4,10,19,2024-04-15,1504,8
8826,89,725,20,9,138,2024-03-29,2720,5
3826,75,190,13,5,198,2024-12-27,2896,5
1182,57,564,25,0,159,2024-10-24,2190,9
6490,23,960,20,15,40,2024-07-28,3264,2
5370,44,896,4,5,135,2024-08-31,4179,6
7193,67,76,21,6,122,2024-02-21,2426,11
3546,83,107,5,10,88,2024-05-01,3863,4
8826,35,153,10,9,198,2024-08-30,1080,2
3133,16,474,22,10,113,2024-07-20,3200,1
5773,60,822,3,16,118,2024-07-07,1377,12
9476,83,744,23,14,176,2024-10-23,4258,3
3489,56,670,16,17,163,2024-06-05,2812,8
4594,47,93,24,10,169,2024-12-18,2920,1
6921,72,102,20,13,187,2024-03-05,1494,1
1213,18,684,27,4,146,2024-07-11,2204,5
1563,31,444,26,2,176,2024-09-26,2276,9
7511,1,594,24,10,66,2024-02-15,2022,3
6024,93,158,16,9,36,2024-06-13,1634,4
6700,81,285,6,12,97,2024-01-18,4646,6
5846,53,4,22,11,37,2024-03-21,2700,3
4624,47,422,23,10,70,2024-11-04,3411,2
5139,40,384,25,14,80,2024-07-10,1581,13
3101,72,459,7,17,187,2024-07-04,3013,3
7037,61,34,5,13,44,2024-11-29,3809,9
9747,98,413,15,2,194,2024-04-21,1107,7
5046,98,495,26,6,67,2024-02-13,3884,11
1023,64,831,8,11,128,2024-06-03,3456,13
5846,13,810,15,0,64,2024-06-13,3827,6
9968,49,565,13,5,65,2024-05-19,2580,8
3851,39,43,6,4,172,2024-06-15,4716,7
1068,3,239,17,6,121,2024-07-22,1283,4
1376,24,194,27,1,197,2024-12-26,4494,10
1142,54,591,24,1,180,2024-02-19,1061,7
7895,3,782,25,13,175,2024-07-24,3549,14
4502,39,485,9,4,56,2024-07-03,1730,14
8144,57,312,22,14,40,2024-09-14,3409,2
9182,83,293,17,14,111,2024-12-13,3959,8
9688,62,44,18,18,157,2024-10-26,3738,10
6685,54,689,8,15,151,2024-04-16,2547,12
7912,19,118,19,0,60,2024-03-18,3435,2
3481,50,294,20,6,142,2024-04-21,4145,6
8107,1,587,16,14,134,2024-06-04,3152,13
9556,17,198,27,18,188,2024-05-14,1094,10
6367,74,644,7,16,129,2024-11-26,4306,10
8224,27,377,27,11,42,2024-04-15,1754,5
1066,97,714,17,8,143,2024-03-30,4875,2
9548,55,42,25,19,20,2024-04-14,4739,5
6158,11,228,26,6,178,2024-07-03,2375,13
6117,87,780,6,5,64,2024-11-13,3913,13
7488,91,197,6,16,31,2024-06-24,1764,11
2040,32,437,26,2,29,2024-06-25,2614,13
1010,68,899,2,15,71,2024-02-09,1259,7
3850,64,435,1,0,180,2024-04-26,4474,7
4031,55,675,26,19,96,2024-05-29,2161,3
2482,40,129,12,0,138,2024-07-27,4011,3
3240,8,360,29,7,176,2024-02-24,1016,11
5554,23,743,2,19,68,2024-07-01,3055,9
1729,76,424,9,16,138,2024-06-03,1754,11
5432,80,899,4,0,90,2024-03-18,1156,9
2658,82,385,24,14,16,2024-04-23,1903,2
8233,82,459,25,14,61,2024-03-01,2400,7
4397,93,851,9,6,83,2024-05-15,1847,4
3553,70,705,7,4,10,2024-10-24,3799,13
3760,62,237,27,4,60,2024-05-07,1987,10
9496,53,229,28,10,91,2024-07-15,4697,11
9544,57,770,2,18,133,2024-09-07,3177,1
5907,5,559,22,15,74,2024-02-12,3449,4
5285,67,486,16,9,126,2024-01-16,4317,13
7628,41,383,12,9,151,2024-07-17,4976,13
2314,70,90,3,13,12,2024-12-13,1476,2
9136,54,449,7,3,50,2024-06-14,1826,10
9130,78,772,28,12,31,2024-10-19,2612,14
1171,3,470,13,4,191,2024-11-10,3009,7
3771,93,762,16,19,148,2024-03-16,4450,2
9046,11,444,17,2,123,2024-05-06,1556,3
8688,86,915,8,19,106,2024-01-20,3429,3
8443,67,89,13,4,165,2024-10-31,4745,5
2819,21,403,28,16,123,2024-09-13,3668,13
4445,33,364,7,3,60,2024-07-28,1675,2
8704,31,615,2,13,126,2024-11-23,1616,10
5438,4,117,19,8,106,2024-10-13,1872,2
2840,52,265,23,4,199,2024-07-09,3142,10
3724,2,986,10,3,189,2024-03-07,4645,11
3380,81,481,6,8,57,2024-09-09,1113,5
5796,3,182,14,1,54,2024-06-13,4112,9
1109,88,817,24,4,189,2024-09-30,3705,13
3588,65,942,10,18,160,2024-10-01,4207,10
9628,88,237,24,10,169,2024-03-09,2879,3
7559,25,416,22,18,148,2024-09-06,4435,4
1600,3,547,24,14,100,2024-09-01,2819,4
1815,50,168,21,18,73,2024-07-24,2707,4
8522,94,467,10,12,76,2024-01-31,2641,10
2415,37,208,22,19,119,2024-08-27,3050,5
9855,26,508,1,14,90,2024-10-19,3217,11
1345,97,921,29,11,20,2024-03-15,3227,5
9003,54,581,9,18,66,2024-06-28,3205,2
7430,83,522,19,8,104,2024-02-01,2686,6
6045,79,223,26,1,166,2024-04-17,1510,5
7156,12,437,19,1,146,2024-01-03,2268,8
7965,7,638,18,2,86,2024-04-11,1706,11
9287,87,397,12,19,63,2024-04-03,2042,5
9414,85,899,21,0,126,2024-07-29,2046,9
7457,83,899,28,5,36,2024-10-31,4776,6
1146,7,304,2,9,32,2024-01-31,3387,1
5494,44,52,5,2,48,2024-05-11,1802,2
7202,37,215,13,4,51,2024-02-21,4358,4
2216,46,949,13,8,68,2024-04-27,4524,10
1371,73,70,18,13,131,2024-02-24,1962,7
9245,49,283,29,12,182,2024-05-26,2845,9
3570,95,985,12,2,68,2024-01-13,1827,9
3499,63,335,5,18,116,2024-03-02,3148,11
1470,65,842,23,13,50,2024-08-21,1661,13
4633,41,231,2,0,133,2024-07-12,1505,8
6337,61,682,23,4,103,2024-10-04,3211,3
3088,95,991,15,8,60,2024-09-20,1365,11
4530,53,291,3,4,43,2024-11-21,4176,5
7267,84,809,25,5,10,2024-08-26,3850,13
1903,94,249,11,10,98,2024-11-08,3192,8
9635,19,309,7,1,56,2024-01-21,4484,6
9827,32,120,19,13,53,2024-09-08,1819,11
5896,10,146,21,9,101,2024-08-01,1041,10
1383,60,619,22,17,36,2024-05-26,1974,6
3145,32,346,27,7,169,2024-05-10,2556,7
1494,43,344,4,15,82,2024-12-21,1039,4
2964,94,811,10,9,18,2024-11-11,1720,1
2423,70,872,7,2,81,2024-04-25,1548,1
2213,26,367,14,12,24,2024-04-16,1501,11
2603,26,835,27,3,117,2024-03-18,2914,2
6968,69,397,17,14,176,2024-04-22,3567,12
4142,12,803,18,0,57,2024-08-27,1028,4
3892,81,570,21,12,35,2024-02-12,1968,4
4627,27,375,23,15,134,2024-12-09,4626,4
5011,46,838,19,19,51,2024-12-27,4126,9
5572,18,808,6,12,134,2024-03-25,3202,10
2241,71,761,26,13,91,2024-07-05,1910,8
8362,19,595,8,18,53,2024-09-23,2964,6
5930,92,326,15,14,17,2024-11-04,1370,2
2278,22,383,9,18,86,2024-04-04,2785,14
5333,62,894,18,6,30,2024-09-26,1107,6
8444,70,6,10,14,109,2024-03-21,2180,1
4976,82,549,13,7,41,2024-01-30,4476,9
3720,40,480,3,11,191,2024-09-20,2494,8
1664,55,338,20,7,26,2024-08-31,4206,7
8731,47,523,28,2,36,2024-07-29,3976,2
1540,29,635,5,14,148,2024-05-17,4912,11
2360,12,884,10,5,10,2024-09-20,2915,1
9044,57,908,22,16,21,2024-12-14,4431,5
9582,27,44,29,6,165,2024-10-28,3744,7
4013,55,403,16,4,162,2024-03-15,2869,8
8671,72,742,9,0,51,2024-10-18,4559,11
5943,70,93,14,18,16,2024-11-06,3637,7
3875,38,758,7,4,190,2024-01-05,2748,9
2227,78,893,16,10,176,2024-04-10,4761,8
5945,94,615,20,12,73,2024-09-12,4409,14
7807,90,555,28,13,43,2024-04-04,4877,5
4662,66,906,19,16,154,2024-04-13,1315,4
9855,47,810,4,6,194,2024-11-12,2734,2
2878,20,863,2,5,98,2024-10-12,3351,1
7240,59,202,8,15,27,2024-04-07,4486,8
6365,51,717,2,12,138,2024-03-15,1341,8
9763,90,877,10,4,19,2024-08-07,3240,5
5712,57,633,20,0,88,2024-05-06,1071,11
5941,33,956,20,7,57,2024-01-20,2950,14
8649,82,794,16,6,33,2024-04-22,2717,2
3361,2,800,25,18,142,2024-08-11,4796,4
3360,96,61,1,13,143,2024-03-21,2549,2
9286,40,241,12,17,178,2024-04-08,2307,8
5279,11,489,18,17,45,2024-08-25,1071,7
9217,66,451,3,3,194,2024-11-08,3813,1
3756,10,865,11,1,28,2024-02-16,4859,9
3246,12,897,24,15,114,2024-12-30,1957,7
8635,10,784,18,7,176,2024-08-06,4288,8
9694,84,501,15,4,135,2024-04-05,4555,6
9778,41,231,24,16,176,2024-03-10,3274,5
6058,80,237,11,1,126,2024-05-02,4479,13
9432,60,542,3,17,90,2024-06-29,2697,12
4979,35,266,6,7,70,2024-09-18,3365,8
8249,10,869,22,4,65,2024-02-15,3820,3
5697,61,101,12,12,12,2024-10-25,3130,14
7120,77,507,20,5,176,2024-01-18,4907,5
2586,97,162,11,18,111,2024-01-22,1207,14
6087,19,390,14,0,46,2024-06-06,4463,10
4438,64,199,1,12,49,2024-09-18,3324,6
9552,87,558,15,14,70,2024-04-12,2148,4
4873,61,895,27,8,112,2024-01-23,2463,5
9148,5,4,19,10,49,2024-09-21,1443,5
9404,88,489,18,4,126,2024-09-05,1981,9
6219,75,757,9,18,92,2024-05-04,2581,2
2568,51,797,1,11,60,2024-06-18,3028,10
1777,87,899,2,4,126,2024-10-17,2260,11
3303,34,930,20,15,101,2024-01-14,3620,11
5841,94,531,23,10,143,2024-02-05,4396,11
8404,21,829,3,2,128,2024-10-29,3566,1
2672,61,816,14,6,105,2024-02-13,3713,1
7137,15,122,8,12,147,2024-09-12,2304,2
3935,57,3,16,13,149,2024-11-06,2040,5
1246,99,20,9,12,149,2024-01-12,3460,14
7011,2,943,25,3,128,2024-04-14,1816,7
2711,42,800,18,9,54,2024-04-19,2115,2
2294,19,50,27,5,10,2024-07-23,4175,8
9232,25,670,19,8,58,2024-02-27,1127,14
9220,1,350,3,14,82,2024-02-28,3246,3
7106,49,477,27,18,13,2024-11-06,4437,9
3373,72,658,13,9,44,2024-04-03,3399,4
9084,17,277,12,2,35,2024-07-29,2606,6
3340,82,910,19,16,152,2024-07-23,2317,3
5016,34,666,6,13,68,2024-08-21,1638,2
4205,35,6,17,13,145,2024-03-04,2417,10
4156,7,669,14,19,178,2024-01-17,2326,13
9166,76,157,3,5,161,2024-03-26,2568,7
9388,39,326,19,5,42,2024-09-29,3848,4
7101,78,18,2,5,29,2024-07-30,2398,4
6359,77,573,28,13,38,2024-04-10,1284,9
8085,93,60,8,10,24,2024-10-03,4455,9
5757,75,729,9,13,92,2024-10-19,1792,10
8278,75,702,5,4,14,2024-10-13,4146,14
4681,70,691,29,4,134,2024-08-27,4316,12
4605,48,864,25,5,195,2024-05-15,1186,11
6165,99,83,29,19,131,2024-10-17,1299,12
6667,84,570,15,10,75,2024-10-09,1467,11
8393,74,516,12,17,29,2024-05-13,1902,13
5242,24,404,5,9,95,2024-10-25,3141,6
8845,90,748,5,11,197,2024-12-13,4818,6
1094,31,110,28,10,20,2024-06-08,2625,11
9757,14,753,16,2,72,2024-08-01,3330,9
4447,68,780,20,10,136,2024-02-12,1108,10
8990,56,659,5,4,41,2024-09-28,1415,12
6282,37,24,6,17,161,2024-11-04,3826,6
3897,94,96,26,15,185,2024-10-08,2320,1
9544,66,670,14,17,46,2024-06-10,2520,10
6504,11,886,17,15,54,2024-07-18,2429,6
8754,83,8,17,5,173,2024-11-01,3665,4
7940,62,882,12,0,163,2024-10-16,2125,6
3574,45,851,23,6,140,2024-01-19,1501,5
4905,92,335,24,4,75,2024-11-26,2366,13
3293,64,542,19,6,10,2024-10-30,2115,11
7662,93,97,26,1,56,2024-10-10,2186,14
5807,42,646,11,4,136,2024-01-03,2384,2
4880,3,827,4,3,192,2024-01-16,2148,4
8603,43,523,11,11,40,2024-02-23,3476,12
5079,13,447,13,9,99,2024-09-16,3315,14
1130,33,812,23,2,147,2024-06-01,4578,6
2469,39,170,21,14,142,2024-06-23,2771,7
5985,61,436,22,9,183,2024-08-07,1380,13
7825,36,612,5,8,195,2024-07-30,3880,5
5861,24,269,3,10,12,2024-04-19,1990,3
9982,38,467,11,3,80,2024-09-17,2281,3
7808,59,733,5,9,182,2024-01-03,3518,2
1775,22,435,7,10,60,2024-01-02,3883,14
2471,31,619,9,2,133,2024-06-25,4979,6
3177,71,645,15,4,27,2024-07-28,2164,12
7453,11,586,24,4,14,2024-07-14,1627,11
9485,57,520,2,16,118,2024-10-29,4194,5
9457,31,621,22,15,162,2024-10-07,3980,6
5468,60,238,10,8,104,2024-03-21,1079,14
8341,30,926,9,16,167,2024-05-18,1332,2
3873,19,674,12,18,19,2024-02-12,4354,14
2938,98,856,13,8,94,2024-01-04,1596,14
8690,66,330,27,0,190,2024-06-15,3394,4
5102,68,20,19,12,117,2024-09-13,2497,14
7073,96,233,24,8,92,2024-06-13,4351,5
8802,34,1,17,12,91,2024-01-12,2732,12
8143,16,739,14,2,160,2024-05-24,1330,5
9200,69,213,17,0,193,2024-01-29,3026,13
9211,24,636,14,16,169,2024-11-17,4657,11
3010,14,673,26,0,174,2024-12-13,4769,8
1183,90,557,10,5,27,2024-04-02,3250,9
7848,22,945,12,1,195,2024-03-10,3960,5
9695,7,143,9,18,56,2024-06-25,1328,8
8333,57,633,5,9,87,2024-02-16,4842,10
2918,38,535,21,7,143,2024-08-08,3436,9
4266,18,570,23,7,52,2024-10-03,1695,3
7991,44,608,22,3,39,2024-02-02,1593,8
7279,71,162,7,18,55,2024-03-23,2317,3
5872,56,634,19,10,50,2024-11-20,3589,6
6299,85,299,18,10,50,2024-09-20,2034,5
3175,89,278,28,8,20,2024-02-09,4280,6
8457,51,773,27,7,168,2024-01-14,1758,4
1874,39,130,10,6,58,2024-10-08,2473,3
5463,25,155,1,4,23,2024-11-24,1653,7
6711,56,966,7,4,199,2024-11-03,1572,1
6779,23,122,12,7,121,2024-03-13,2611,11
4723,76,664,22,14,27,2024-05-23,4579,12
9715,32,667,10,11,123,2024-01-02,2367,7
4134,56,489,15,2,64,2024-11-06,2928,13
5916,51,858,18,5,138,2024-02-08,3203,10
6813,48,940,7,15,104,2024-02-29,2239,6
5026,92,968,10,5,94,2024-02-27,2276,14
3421,1,329,4,7,126,2024-02-20,3458,13
9082,61,723,28,15,176,2024-08-04,4529,4
2883,22,106,11,10,115,2024-06-15,4421,11
7404,52,279,22,9,129,2024-01-18,4128,9
5284,10,531,9,9,19,2024-08-27,3803,3
4067,19,221,28,18,55,2024-03-12,1868,10
5187,85,571,18,9,95,2024-02-06,4108,10
3727,66,421,19,5,33,2024-08-31,2780,8
4710,68,936,1,11,83,2024-08-07,1299,11
2746,18,991,20,14,96,2024-05-17,3090,1
4599,43,844,11,1,144,2024-06-23,4867,8
9814,26,466,20,9,191,2024-06-24,4144,7
3168,45,902,20,3,25,2024-10-02,4418,12
9391,85,399,2,4,168,2024-10-21,3083,4
7114,13,321,8,13,103,2024-07-12,3389,6
5381,89,943,15,17,123,2024-06-11,4659,2
5644,71,2,5,19,78,2024-01-11,2676,12
2621,77,820,2,16,73,2024-04-14,4751,12
8264,72,347,21,1,169,2024-07-28,3653,13
3600,95,989,28,2,134,2024-02-09,1563,5
5276,11,778,17,15,152,2024-08-24,2132,13
5558,68,603,11,8,82,2024-03-14,2644,14
2023,6,993,15,13,121,2024-06-10,4513,2
8569,93,902,27,0,113,2024-06-15,3022,5
7751,83,23,21,3,171,2024-05-16,2312,1
2792,92,330,11,15,54,2024-12-18,2656,7
5126,61,700,19,0,40,2024-08-14,3679,3
2149,50,769,29,17,79,2024-01-18,4422,5
3219,98,725,13,13,118,2024-07-29,4700,11
1554,69,907,18,18,161,2024-05-27,3236,6
1320,61,119,8,17,62,2024-01-25,3453,3
4872,5,380,2,15,46,2024-10-19,1853,11
5550,22,551,24,12,31,2024-07-01,1409,2
5670,13,956,19,14,171,2024-02-11,1857,8
3548,15,171,1,12,55,2024-04-28,3895,14
2592,91,257,24,11,93,2024-03-19,1474,11
8812,95,337,8,14,176,2024-06-26,1153,13
9092,22,174,25,6,59,2024-05-19,4893,1
7472,84,298,8,12,190,2024-11-09,2494,7
9882,29,890,7,10,35,2024-01-09,3485,7
6189,82,177,6,10,189,2024-04-14,3761,14
6977,38,282,26,0,59,2024-11-19,1736,8
7055,3,732,8,12,92,2024-12-07,4846,9
8040,86,310,24,14,162,2024-07-01,4226,14
6225,79,68,9,1,199,2024-09-03,2138,12
4994,53,862,10,15,109,2024-01-01,3784,12
7389,1,356,12,16,133,2024-01-21,1775,7
3261,95,712,27,14,128,2024-05-31,3169,10
6040,13,596,16,6,165,2024-06-07,2609,1
3645,89,459,29,8,56,2024-01-19,4979,9
6330,13,183,18,5,192,2024-07-08,2357,10
3196,91,406,19,10,70,2024-11-09,1829,2
1495,36,511,13,12,134,2024-01-03,1714,13
3331,52,242,7,19,14,2024-09-13,4959,6
8519,65,660,1,19,106,2024-05-12,4864,5
2783,78,247,7,17,112,2024-05-24,1491,7
4839,66,713,7,15,175,2024-02-27,2159,6
9640,88,753,18,13,143,2024-02-13,4380,13
3547,31,127,14,4,184,2024-03-03,4480,1
3615,41,293,26,4,73,2024-04-05,4234,12
7029,14,585,19,4,46,2024-08-14,2831,3
4689,63,963,24,10,24,2024-07-25,4102,12
2873,32,302,3,18,179,2024-03-24,1314,3
9906,61,958,14,5,121,2024-04-10,1317,7
1551,74,927,21,12,33,2024-01-21,2051,12
3090,58,584,9,9,62,2024-05-28,2564,14
7840,82,719,29,3,161,2024-07-21,2935,13
8855,41,903,23,4,149,2024-11-19,1331,3
3012,69,601,5,14,100,2024-05-05,2858,6
6379,23,222,1,10,28,2024-10-06,4132,12
4783,66,680,20,11,14,2024-06-23,3468,6
5171,11,499,2,19,151,2024-02-02,1705,8
7951,66,219,24,13,35,2024-03-15,1266,5
3904,43,181,18,4,50,2024-06-09,1808,13
9691,70,864,29,3,161,2024-04-25,3258,6
3141,39,540,24,2,158,2024-06-17,1613,2
4383,53,233,19,11,16,2024-05-28,4342,9
9119,12,26,8,10,168,2024-10-07,3225,2
9533,46,312,25,14,132,2024-03-16,2594,5
2402,91,381,11,8,120,2024-04-04,4746,9
6936,16,28,7,2,10,2024-07-17,4320,11
8314,51,625,10,3,100,2024-09-17,3472,12
6708,51,778,19,16,22,2024-05-09,4021,8
5263,58,258,8,14,166,2024-06-15,2385,9
9137,80,358,12,7,143,2024-08-19,1990,8
8630,97,238,21,11,146,2024-07-26,4621,2
8309,11,221,27,12,39,2024-01-29,3073,1
1136,51,990,2,16,172,2024-04-27,1320,14
1301,74,471,1,13,31,2024-07-29,1340,6
2447,51,193,23,6,145,2024-04-21,3168,6
2355,79,271,11,3,46,2024-06-18,1888,3
9071,89,928,7,1,65,2024-09-10,1495,8
1853,67,253,29,10,49,2024-11-05,3281,10
5396,12,119,20,12,184,2024-01-17,4703,11
8055,3,464,5,17,109,2024-12-11,4799,8
9326,12,560,11,13,175,2024-03-03,4366,2
1233,47,577,26,16,156,2024-08-17,4472,4
3890,15,394,10,4,80,2024-05-26,4138,13
5889,28,437,21,10,10,2024-04-22,2250,2
9619,71,995,3,1,72,2024-12-24,2720,1
7549,29,200,3,12,155,2024-04-04,3520,13
6059,77,691,19,8,99,2024-09-27,4550,7
5781,80,772,29,4,113,2024-05-15,3494,10
5074,43,244,19,19,120,2024-12-28,1747,8
4767,91,413,29,12,90,2024-12-13,1918,7
4422,4,361,28,18,152,2024-10-21,1568,4
8897,60,955,8,1,148,2024-07-24,1429,6
4110,66,911,29,5,178,2024-05-30,1867,5
5026,86,90,24,4,28,2024-05-11,1775,5
3040,63,69,1,13,130,2024-04-04,4964,2
7963,10,924,21,10,124,2024-08-09,4126,14
8933,37,177,27,11,132,2024-02-18,3478,7
6081,49,495,23,1,20,2024-02-17,4649,10
9741,83,562,1,7,42,2024-06-20,4357,12
9690,34,159,23,5,53,2024-01-25,2108,3
5287,69,589,18,15,98,2024-06-21,4644,8
1947,97,70,12,16,186,2024-07-02,3383,11
4797,7,508,9,12,105,2024-02-15,1337,11
6637,55,283,14,6,193,2024-05-30,2576,14
3580,34,202,14,14,68,2024-10-08,2244,9
1486,33,888,17,5,199,2024-09-13,2335,13
2648,74,8,7,7,143,2024-02-21,1124,3
8453,83,163,17,12,155,2024-08-14,4863,8
1327,47,762,13,3,135,2024-08-02,2430,10
1496,2,196,26,1,72,2024-02-04,1566,4
7072,79,69,28,11,109,2024-05-18,4679,12
5773,17,643,14,18,24,2024-12-27,1374,2
5303,62,113,16,9,187,2024-10-20,4585,8
2096,67,178,29,2,115,2024-12-02,4304,6
9281,12,852,1,4,167,2024-01-07,4103,10
1977,34,788,26,6,186,2024-09-19,1685,7
2331,93,540,21,17,146,2024-04-23,1061,6
4590,69,884,5,16,133,2024-02-25,4109,2
7149,77,82,14,3,84,2024-10-31,3122,5
7220,43,270,18,18,74,2024-09-06,1318,10
8283,32,701,5,2,63,2024-05-07,4061,11
2630,27,971,22,1,101,2024-02-02,2057,7
2982,5,412,25,17,73,2024-07-18,1760,9
9144,95,289,26,2,197,2024-03-19,3195,2
6007,68,911,1,19,180,2024-10-25,2919,4
6972,19,745,11,7,63,2024-11-10,2522,2
9854,82,851,13,2,62,2024-03-15,3950,2
1337,18,44,3,6,105,2024-01-21,2771,12
2939,76,241,19,8,176,2024-10-12,1558,13
2396,28,147,9,0,36,2024-02-23,4845,14
7458,8,957,9,5,84,2024-07-18,4663,14
8447,57,499,6,4,158,2024-12-15,4450,8
6738,31,823,2,13,195,2024-03-24,3881,1
7238,31,165,27,6,153,2024-04-16,4218,3
8394,31,389,26,12,135,2024-06-20,4149,14
3254,25,378,27,17,109,2024-06-25,1244,6
8645,87,868,11,0,84,2024-05-26,2408,9
9944,25,495,22,11,118,2024-08-26,2437,14
3313,86,764,4,14,182,2024-06-12,4970,1
6478,3,340,24,17,15,2024-01-11,3775,4
4619,48,897,19,6,128,2024-07-19,1597,3
4717,17,790,11,14,76,2024-04-12,2490,2
3698,66,480,13,12,48,2024-01-06,3575,9
9316,91,740,24,17,116,2024-07-05,2269,1
6040,29,388,5,7,122,2024-09-09,1349,2
1355,32,34,9,19,102,2024-02-26,4414,6
7891,37,306,4,6,22,2024-07-02,4111,12
3111,94,819,27,1,15,2024-06-19,4549,9
7908,11,588,9,11,197,2024-05-26,1449,11
2685,34,856,16,13,172,2024-11-30,3175,6
7705,57,558,24,19,74,2024-12-03,2461,1
1758,12,627,14,3,120,2024-12-09,4713,12
2422,55,490,22,0,80,2024-05-26,3569,7
8724,13,82,5,11,71,2024-11-11,3388,14
4392,18,510,25,16,23,2024-02-24,2739,5
1219,13,523,27,15,54,2024-12-05,4782,3
4241,51,896,18,0,116,2024-03-29,3679,5
4439,64,407,29,0,163,2024-01-03,3101,13
8161,6,431,1,9,163,2024-08-10,1931,7
7131,99,412,20,10,51,2024-06-24,4257,6
9721,85,488,24,0,116,2024-04-19,3193,12
2773,39,957,14,10,93,2024-03-31,1082,2
6753,92,697,26,15,74,2024-02-16,3276,7
5538,4,730,21,1,48,2024-04-04,3982,14
7219,67,429,13,5,135,2024-04-30,4713,1
4695,98,213,24,5,89,2024-04-09,1660,6
6190,11,408,23,8,45,2024-03-13,2507,5
8774,88,146,1,1,97,2024-05-02,2163,6
4163,56,184,19,17,187,2024-04-22,4393,12
3041,21,114,17,16,108,2024-10-14,1360,9
4110,97,875,5,0,89,2024-11-22,2548,8
4163,29,245,3,6,140,2024-03-21,1327,11
2069,29,79,27,7,117,2024-12-16,4127,6
5229,38,312,22,4,109,2024-03-15,4791,1
3297,38,644,15,12,145,2024-04-16,4288,7
3728,2,652,27,9,130,2024-08-09,3024,12
4158,95,493,29,16,145,2024-08-04,4993,1
4103,19,870,21,18,103,2024-12-18,1189,13
2692,82,944,14,18,106,2024-03-28,4615,4
1269,55,626,3,0,166,2024-10-18,2887,9
3071,27,125,8,19,189,2024-06-12,2896,2
6739,19,905,3,2,88,2024-04-05,1030,2
2331,58,18,20,15,176,2024-05-13,1096,1
2081,30,662,10,4,142,2024-07-02,1441,9
7986,23,88,19,5,125,2024-04-23,1280,5
3299,92,215,24,17,58,2024-04-27,1181,12
7674,40,314,12,14,34,2024-05-30,2842,4
4895,66,160,5,10,66,2024-04-05,4670,12
7127,69,867,21,18,180,2024-11-14,2925,13
8694,61,515,3,16,124,2024-11-18,2153,5
4559,5,747,4,9,57,2024-09-15,3553,3
9572,10,20,26,9,22,2024-04-18,1668,12
7222,34,997,13,16,137,2024-10-21,3724,2
1936,21,507,14,16,90,2024-07-28,4806,10
5307,63,933,8,5,32,2024-01-06,4726,7
9021,40,64,21,4,46,2024-05-23,4049,13
3026,1,148,11,15,97,2024-10-29,1323,12
1237,73,580,28,6,51,2024-03-25,4897,5
5581,62,651,5,15,61,2024-04-21,3147,14
5531,17,179,15,8,131,2024-05-31,3653,4
5540,81,966,29,0,12,2024-07-21,4959,7
7485,94,210,29,17,125,2024-05-27,4246,13
5052,17,369,5,9,32,2024-03-12,2629,4
5582,32,235,6,18,173,2024-03-02,4307,6
4659,60,422,26,12,72,2024-06-21,1951,6
7220,37,901,26,11,117,2024-09-20,1354,5
7249,2,417,17,19,66,2024-08-31,3751,7
8478,85,159,27,19,58,2024-06-14,3707,9
5784,29,268,15,13,67,2024-06-07,3807,9
6612,57,897,18,1,69,2024-07-31,4500,2
6872,55,395,14,19,194,2024-09-16,3890,2
3021,26,860,22,4,31,2024-11-29,4440,6
5081,89,74,10,3,92,2024-02-07,1307,12
1809,9,804,27,8,75,2024-08-05,3881,2
7207,91,442,24,12,160,2024-07-17,4028,1
8762,49,813,18,4,66,2024-03-14,4608,5
8020,74,79,21,3,11,2024-03-02,4994,14
7088,16,573,19,12,98,2024-08-28,1495,3
5299,41,202,15,4,10,2024-07-09,1357,2
8591,64,599,12,18,179,2024-12-02,1484,6
3131,49,715,11,3,188,2024-10-08,2316,2
